Establishment Name,Inspection Date,Severity,Latitude,Longitude,Infraction Details
FOUR SEASONS RESTAURANT,2022-12-13,C - Crucial,43.77102492230521,-79.3344675561214,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
FOUR SEASONS RESTAURANT,2023-04-05,C - Crucial,43.77027175039487,-79.33467040732948,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FOUR SEASONS RESTAURANT,2024-04-03,C - Crucial,43.7706539932319,-79.33458607868421,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FOUR SEASONS RESTAURANT,2024-04-03,C - Crucial,43.77056240631163,-79.33470714842058,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FOX & FIDDLE,2023-07-20,C - Crucial,43.64019910541222,-79.39422840126946,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food areas - Sec. 33(1)(h) 
FRAIS BAKERY,2024-03-04,C - Crucial,43.78878603358323,-79.2672340903705,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRAN'S RESTAURANT,2022-07-25,C - Crucial,43.65475805574194,-79.37948506024482,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRANCOBOLLO,2022-08-10,C - Crucial,43.73406886580843,-79.41962696388626,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRANCOBOLLO,2022-08-18,C - Crucial,43.734643020792,-79.41885408958105,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRANKIES BAR & CAFE,2023-07-12,C - Crucial,43.64394642033086,-79.41896271404833,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRANKIES BAR & CAFE,2023-07-12,C - Crucial,43.64459934285894,-79.41826683523688,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRENCH MADE,2023-10-26,C - Crucial,43.64541532678963,-79.39234530913703,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
FRESH & WILD,2023-01-16,C - Crucial,43.645888480344325,-79.39477538547452,Fail to ensure storage shelves designed to protect against contamination - Sec. 31
FRESH BURGER,2023-07-27,C - Crucial,43.767037170122,-79.41169787174711,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRESH BURRITO,2022-10-20,C - Crucial,43.59734928673801,-79.5207773795803,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food areas - Sec.  33(1)(e)
FRESH BUY MARKET,2023-04-03,C - Crucial,43.6981785602946,-79.39709793561723,Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRESH BUY MARKET,2023-04-03,C - Crucial,43.699090926556934,-79.3961367033195,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRESH BUY MARKET,2023-08-09,C - Crucial,43.69822942579492,-79.39661189599656,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRESH BUY MARKET,2023-08-09,C - Crucial,43.69842359305907,-79.39634481397903,Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRESH BUY MARKET,2023-08-09,C - Crucial,43.69848195195133,-79.39714400581339,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRESH FRUIT TEA,2024-02-20,C - Crucial,43.7379344556654,-79.43451437388306,Store ice in unsanitary manner - Sec.  26(5) 
FRESH ON CRAWFORD,2024-01-02,C - Crucial,43.64559635298969,-79.41450642819608,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRESH VALUE MARKET,2023-06-05,C - Crucial,43.716646337111435,-79.55481469450073,Operate food premise --- refrigeration equipment for potentially hazardous food not of sufficient size - Sec. 30(a)
FRESH VALUE MARKET,2023-06-05,C - Crucial,43.71661490025412,-79.5544538644478,Hot-holding potentially hazardous foods at internal temperature below 60 C - Sec. 30(a)
FRESH VALUE MARKET,2024-01-10,C - Crucial,43.71697731495104,-79.55474743934109,Fail to ensure storage racks designed to protect against contamination - Sec. 31
FRESH VALUE MARKET,2024-01-10,C - Crucial,43.71647516760153,-79.55511365358198,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRESHCO.,2023-02-08,C - Crucial,43.6597466357224,-79.36611434360238,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRESHII,2023-10-11,C - Crucial,43.64322891635617,-79.40326226240708,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
FRESHLY SQUEEZED,2024-03-06,C - Crucial,43.762204327963815,-79.41054095442277,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRIEDMAN'S FRESH FISH,2023-05-08,C - Crucial,43.71817893733806,-79.42934358344861,Store ice in unsanitary manner - Sec.  26(5) 
FRIENDSHIP RESTAURANT,2022-08-22,C - Crucial,43.77584693697137,-79.32202723589656,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRIENDSHIP RESTAURANT,2023-08-18,C - Crucial,43.77595128065246,-79.32189018880095,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRITOU,2024-03-12,C - Crucial,43.749030853081884,-79.55930834752292,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRITOU,2024-03-12,C - Crucial,43.74901732776626,-79.55879956307454,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
FRITOU,2024-03-12,C - Crucial,43.748881236812885,-79.55905804960648,Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRUIT BASKET,2022-10-24,C - Crucial,43.69801403770093,-79.39634637953831,Offer for sale potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FRUIT BASKET,2022-10-24,C - Crucial,43.698961687300645,-79.39581158346941,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
FRUIT BASKET,2023-03-30,C - Crucial,43.698820299098486,-79.3967608924508,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FRUIT BASKET,2023-03-30,C - Crucial,43.698012753928886,-79.39652038730135,Food premise maintained in manner to permit contamination of single-service articles - Sec. 7(1)(h)  
FUN CHINESE FOOD,2023-05-09,C - Crucial,43.76037351844962,-79.41153726977664,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
FUN CHINESE FOOD,2023-05-09,C - Crucial,43.76068835765648,-79.41089431076175,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FUTURE BISTRO,2024-03-19,C - Crucial,43.665613314934916,-79.4074639076561,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
FUWA FUWA,2022-08-09,C - Crucial,43.66577009585156,-79.40751737989325,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FUWA FUWA,2023-02-06,C - Crucial,43.66582455177826,-79.40833381410319,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
FUWA FUWA,2023-02-06,C - Crucial,43.665978590380014,-79.40806820327862,Fail to protect food from contamination or adulteration - Sec. 26(1) 
FV FOODS,2023-03-09,C - Crucial,43.74546664898335,-79.29266108532764,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Family Restaurant Wok & Fortune,2024-01-19,C - Crucial,43.739543914933954,-79.23771244574318,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Family Restaurant Wok & Fortune,2024-01-19,C - Crucial,43.73923449798194,-79.2375384135525,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
Field Fresh Supermarket,2023-04-24,C - Crucial,43.83219181622576,-79.26597357551383,Display potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
Field Fresh Supermarket,2023-09-06,C - Crucial,43.83210205885582,-79.26592315542602,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Flaming Kitchen,2022-10-31,C - Crucial,43.80478050395109,-79.28756616348252,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
Fuji Lamb House,2023-03-07,C - Crucial,43.804050889907884,-79.33135542799727,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Fuji Lamb House,2023-08-29,C - Crucial,43.804318200922815,-79.33149204394518,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GABBY'S,2022-07-06,C - Crucial,43.665404495947215,-79.47006474405136,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
GABBY'S,2023-11-14,C - Crucial,43.643785844272266,-79.44824628863955,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GABBY'S,2023-11-14,C - Crucial,43.644122488378116,-79.4482841451761,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GABBY'S BISTRO,2023-01-20,C - Crucial,43.70952506524961,-79.38491035461458,Store ice in unsanitary manner - Sec.  26(5) 
GALAXY BAR AND GRILL,2024-04-17,C - Crucial,43.74208491786304,-79.22599316322312,Handle ice in unsanitary manner - Sec.  26(5) 
GALAXY BAR AND GRILL,2024-04-17,C - Crucial,43.74119149877793,-79.22517108941317,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GALAXY T & T,2022-07-11,C - Crucial,43.65910979489272,-79.44042330148983,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GALLERIA SUPERMARKET,2023-05-15,C - Crucial,43.75441852874884,-79.3497683559604,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GALO DO SARDINHA CHURRASQUEIRA,2023-01-17,C - Crucial,43.68811154931833,-79.43885057835521,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GALO DO SARDINHA CHURRASQUEIRA,2024-02-12,C - Crucial,43.68822238232926,-79.43891304277355,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GALO DO SARDINHA CHURRASQUEIRA,2024-02-12,C - Crucial,43.68799335915557,-79.43863721441654,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GARDEN GATE RESTAURANT,2023-11-09,C - Crucial,43.672083890629395,-79.28722839283888,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GARDEN VALLEY PRODUCE INC,2022-12-07,C - Crucial,43.72147534361504,-79.31296632208043,Fail to ensure room kept free from live birds or animals - Sec. 14(1)
GARDEN VALLEY PRODUCE INC,2023-06-15,C - Crucial,43.72055835118448,-79.31319429065802,Fail to ensure room kept free from live birds or animals - Sec. 14(1)
GARLEEK KITCHEN,2022-11-28,C - Crucial,43.64021616837713,-79.438001124046,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GAUTAMA,2023-11-03,C - Crucial,43.67220858661317,-79.32339845558054,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GAUTAMA,2023-11-03,C - Crucial,43.67229137644394,-79.32305757732163,Fail to ensure storage racks designed to protect against contamination - Sec. 31
GAUTAMA,2023-11-17,C - Crucial,43.672600205995906,-79.32273443468456,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GB HAND-PULLED NOODLES,2023-07-26,C - Crucial,43.65726154530374,-79.38388445476296,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GELATO SHACK,2023-03-24,C - Crucial,43.703903008985876,-79.34955467929059,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
GELATO SHACK,2023-07-24,C - Crucial,43.70453184249886,-79.3494805952517,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GELATO SHACK,2023-10-19,C - Crucial,43.70442648606078,-79.3498618552141,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GEORGE THE GREEK,2022-08-11,C - Crucial,43.5938360617058,-79.53429050042358,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GEORGE'S FOOD STORE,2022-08-22,C - Crucial,43.70745977087534,-79.5055362611418,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GEORGIAN HOUSE AUTHENTIC RESTAURANT,2024-04-26,C - Crucial,43.76725656602044,-79.47223336525599,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GET & GO BURRITO,2023-04-25,C - Crucial,43.726599363557185,-79.48057994655608,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GH NOODLE,2023-04-19,C - Crucial,43.66606475514811,-79.38642550127771,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GH NOODLE,2024-04-10,C - Crucial,43.66581764756334,-79.38631717463419,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GHAROA RESTAURANT,2022-08-02,C - Crucial,43.69100687351008,-79.29084092712256,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GHOST KITCHEN,2023-06-19,C - Crucial,43.703917533482205,-79.40615796092337,Store ice in unsanitary manner - Sec.  26(5) 
GHOST KITCHEN,2023-10-03,C - Crucial,43.7050648205157,-79.4063912682336,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GHOST KITCHEN,2023-10-03,C - Crucial,43.704713141152,-79.40672223430661,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
GHOST KITCHEN,2024-02-14,C - Crucial,43.70427194845239,-79.40633501365096,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
GHOST KITCHENS,2024-04-16,C - Crucial,43.74477419223743,-79.29607021363431,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GIANNI'S PASTA,2024-02-14,C - Crucial,43.683721232839076,-79.34644175886865,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GINGER RESTAURANT,2023-04-12,C - Crucial,43.66906213542462,-79.3862201410093,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
GINGER RESTAURANT,2023-04-12,C - Crucial,43.66917446089561,-79.38579609218031,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GINGER RESTAURANT,2024-05-03,C - Crucial,43.65017101117981,-79.38926629596092,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food areas - Sec. 33(1)(h) 
GINO'S PIZZA & WING MACHINE,2024-03-05,C - Crucial,43.74920621403226,-79.55932821314144,Fail to ensure storage racks designed to protect against contamination - Sec. 31
GINO'S PIZZA & WING MACHINE,2024-03-05,C - Crucial,43.74964241317645,-79.55899271118626,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
GINZA SUSHI,2024-05-22,C - Crucial,43.787655967582886,-79.38131493301928,Store ice in unsanitary manner - Sec.  26(5) 
GIO CHA HUONG QUE,2024-03-28,C - Crucial,43.74677377166448,-79.52498160161534,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GIO CHA HUONG QUE,2024-03-28,C - Crucial,43.746489917110324,-79.52399713388681,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GIO CHA HUONG QUE,2024-03-28,C - Crucial,43.74648682922843,-79.52503941319809,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
GOLDEN CHICKEN MEAT WHOLESALE LTD.,2022-10-20,C - Crucial,43.8193307630213,-79.2533795187407,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GOLDEN DINER FAMILY RESTAURANT,2022-07-07,C - Crucial,43.66190400860679,-79.37700733123377,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOLDEN DINER FAMILY RESTAURANT,2024-03-27,C - Crucial,43.661683572928524,-79.37702583566043,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOLDEN EGGS,2023-08-01,C - Crucial,43.638320228099474,-79.38545204701647,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
GONG CHA,2023-05-17,C - Crucial,43.66582941358875,-79.38434193144234,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GONG CHA,2023-05-17,C - Crucial,43.665412264188774,-79.38444242232295,Fail to obtain food from source subject to inspection - Sec. 29(1)  
GONG CHA,2023-05-01,C - Crucial,43.67765400198872,-79.35071799073145,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOOD BROTHERS BBQ,2023-03-02,C - Crucial,43.65334103838353,-79.39658487343605,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food areas - Sec. 33(1)(h) 
GOOD BROTHERS BBQ,2023-03-02,C - Crucial,43.65319241803112,-79.39725263260945,Fail to ensure food safety procedures in relation to manufactured meat products followed - Sec. 34(4) 
GOOD BROTHERS BBQ,2023-08-11,C - Crucial,43.65301450767746,-79.39758847719109,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOOD BROTHERS BBQ,2023-08-11,C - Crucial,43.65288136353917,-79.39702311476736,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GOOD LUCK HONGKONG CAFE,2022-07-28,C - Crucial,43.77900304930921,-79.41480445058802,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GOOD SHELTER FOOD COMPANY,2024-05-29,C - Crucial,43.686996136624714,-79.34796464799095,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GOOD TASTE,2023-10-24,C - Crucial,43.770383523136104,-79.41301762884345,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOOD TASTE,2023-10-24,C - Crucial,43.770066314406684,-79.41302047294062,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
GOOD TASTE & VARIETY,2022-11-30,C - Crucial,43.78712002825877,-79.27669529905968,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GOURMET KITCHEN,2023-07-11,C - Crucial,43.82202327183241,-79.2992297171558,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
GOURMET KITCHEN,2023-12-01,C - Crucial,43.82146619595838,-79.29914712324049,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOVINDA'S VEGETARIAN CUISINE,2022-08-05,C - Crucial,43.67672860431839,-79.39755680261962,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GOVINDA'S VEGETARIAN CUISINE,2023-09-06,C - Crucial,43.67688596981682,-79.39762148973612,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GRILLIES,2022-10-14,C - Crucial,43.70468010008726,-79.3755878367792,Store ice in unsanitary manner - Sec.  26(5) 
GRILLIES,2023-08-01,C - Crucial,43.759156245088334,-79.2265340948107,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GRODZINSKI,2023-03-06,C - Crucial,43.727533668688416,-79.4315834724058,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GRODZINSKI,2023-03-06,C - Crucial,43.728264005426595,-79.43117818370162,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
GUIREI JAPANESE RESTAURANT,2023-10-05,C - Crucial,43.63617432485446,-79.39743180286398,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GUJRAT GRILL,2023-02-23,C - Crucial,43.7277887345509,-79.23062200057878,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
GUJRAT GRILL,2023-02-23,C - Crucial,43.727367026517854,-79.23020879204589,Fail to check recording thermometer temperature daily - Sec. 41(5)
GUJRAT GRILL,2022-08-16,C - Crucial,43.727149077194625,-79.2307877429213,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
GUJRAT GRILL,2022-08-16,C - Crucial,43.727744384332055,-79.23015380922108,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
GUJRAT GRILL,2022-08-16,C - Crucial,43.727736596173095,-79.230581715212,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GULLY,2023-08-16,C - Crucial,43.665047910222185,-79.40928360404813,Handle ice in unsanitary manner - Sec.  26(5) 
GUSCHL BAUER,2022-08-26,C - Crucial,43.66782554883333,-79.386201928945,Fail to protect food from contamination or adulteration - Sec. 26(1) 
GUSCHL BAUER,2023-03-29,C - Crucial,43.667348171314025,-79.38608239768965,Store ice in unsanitary manner - Sec.  26(5) 
GUSCHL BAUER,2023-06-22,C - Crucial,43.66767293879914,-79.38568874536757,Store ice in unsanitary manner - Sec.  26(5) 
GYUKATSU KYOTO KATSUGYU,2023-01-05,C - Crucial,43.657213733554535,-79.3763733586448,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Galata Dine-In,2023-03-21,C - Crucial,43.68063122769809,-79.33874350943192,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Galata Dine-In,2023-08-22,C - Crucial,43.680234193188085,-79.33871453893772,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Ginger and Onion Cuisine,2023-05-10,C - Crucial,43.8265996977693,-79.27675575064399,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Ginger and Onion Cuisine,2023-09-19,C - Crucial,43.826158843411754,-79.2774265826738,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Grandeur Palace,2022-12-06,C - Crucial,43.79818278051771,-79.2709641797847,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Grandeur Palace,2023-04-21,C - Crucial,43.797853532489434,-79.27131812188428,Fail to protect food from contamination or adulteration - Sec. 26(1) 
Grandeur Palace,2024-04-25,C - Crucial,43.797798833484336,-79.27118102726594,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HA GOW,2024-03-27,C - Crucial,43.68103798023639,-79.33818762297523,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HA GOW,2024-03-27,C - Crucial,43.680887630226024,-79.33791661538494,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
HADEN FAST FOOD,2022-10-07,C - Crucial,43.81401108208674,-79.29150989608813,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
HADEN FAST FOOD,2022-10-07,C - Crucial,43.81383272330206,-79.29163383839507,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HADEN FAST FOOD,2022-10-11,C - Crucial,43.81421270910808,-79.29171370557884,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
HAKKA CHOPSTICKS,2022-10-21,C - Crucial,43.69092813900091,-79.29330639943392,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAKKA CHOPSTICKS,2022-10-21,C - Crucial,43.690423913486846,-79.29277917439529,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
HAKKA CHOPSTICKS,2022-10-21,C - Crucial,43.69052569347688,-79.2932847831218,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
HAKKA CHOPSTICKS,2024-01-26,C - Crucial,43.69054073900819,-79.29352036162302,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAKKA FLAME,2023-03-28,C - Crucial,43.67243392355523,-79.32244192746693,Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) 
HAKKA N' JERK,2023-02-13,C - Crucial,43.662075367647695,-79.36697506941637,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAKKA NO 1 RESTAURANT,2024-05-30,C - Crucial,43.756647998578046,-79.31249235989111,Maintain potentially hazardous foods at internal temperature between 4 C and 60 C -  Sec. 27(1)
HAKKA NO 1 RESTAURANT,2024-05-30,C - Crucial,43.756511211866815,-79.31249576555605,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAKKA NO.1 RESTAURANT,2024-03-13,C - Crucial,43.74864453059861,-79.5617648491226,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
HAKKA NO.1 RESTAURANT,2024-03-13,C - Crucial,43.748774883247556,-79.56170714001524,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAKKA VILLAGE,2023-05-09,C - Crucial,43.79187921154269,-79.24958337553035,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HALIBUT HOUSE FISH & CHIPS,2022-11-24,C - Crucial,43.77336832568016,-79.32244080611441,Handle ice in unsanitary manner - Sec.  26(5) 
HALIBUT HOUSE FISH & CHIPS,2022-11-24,C - Crucial,43.77363711358349,-79.32268332457738,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
HANA SUSHI,2023-10-05,C - Crucial,43.66041596538203,-79.43217319885146,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HANBINGO,2023-10-12,C - Crucial,43.65631034058282,-79.3993600554198,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HARBOURVIEW CONVENIENCE,2022-11-24,C - Crucial,43.64298370069536,-79.37651010418912,Fail to ensure food handler in food premise refrains from conduct that could result in contamination of food - Sec. 33(1)(h) 
HARVEST GREEN,2024-01-23,C - Crucial,43.64553809793559,-79.38699153062161,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
HARVEY'S,2024-04-17,C - Crucial,43.74933282511103,-79.27584521348881,Store ice in unsanitary manner - Sec.  26(5) 
HAY SUSHI,2024-04-12,C - Crucial,43.76444295321403,-79.40992287635099,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HAZUKIDO,2023-10-12,C - Crucial,43.736314874254404,-79.34387177155948,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HERBY,2023-04-19,C - Crucial,43.677759293818504,-79.35175167616408,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HERMES BAKERY,2022-06-28,C - Crucial,43.71422773563126,-79.42793051842057,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
HERMES BAKERY,2023-08-10,C - Crucial,43.7138562509521,-79.42777213285908,Sell potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
HERO CERTIFIED BURGERS,2024-02-23,C - Crucial,43.835936245178516,-79.25362307648079,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
HERO CERTIFIED BURGERS,2022-08-11,C - Crucial,43.670581812183485,-79.2989783482154,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HERO CERTIFIED BURGERS,2023-05-09,C - Crucial,43.747061256158375,-79.38564367346301,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
HERO CERTIFIED BURGERS,2022-08-10,C - Crucial,43.64986600490029,-79.37809242265608,Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)
HI NA,2024-03-20,C - Crucial,43.625695167871704,-79.50399255976824,Food premise maintained in manner to permit contamination of single-service containers - Sec. 7(1)(h)  
HI NA,2024-03-20,C - Crucial,43.625891798293985,-79.50436083966274,Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)
HI NA,2024-03-20,C - Crucial,43.62613207398986,-79.50444129961886,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HI NA,2024-03-20,C - Crucial,43.62640073389617,-79.5046828897338,Fail to ensure food handler in food premise washes hands as necessary to prevent contamination of food - Sec. 33(1)(e) 
HIDDEN GEMM VARIETY,2022-08-19,C - Crucial,43.69038169594106,-79.35541078297692,Fail to ensure room kept free from live birds or animals - Sec. 14(1)
HIGH PARK VILLA,2024-05-02,C - Crucial,43.65170850949361,-79.47269347808819,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HOANG-VIET BAKERY COFFEE,2022-08-25,C - Crucial,43.7695450921666,-79.52087494495096,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HOKKAIDO RAMEN SANTOUKA,2024-04-30,C - Crucial,43.70257757430729,-79.39741727382342,Store ice in unsanitary manner - Sec.  26(5) 
HOKKAIDO RAMEN SANTOUKA,2024-04-30,C - Crucial,43.701850028076336,-79.39696959484297,Fail to protect food from contamination or adulteration - Sec. 26(1) 
HOME SMITH BAR,2022-12-14,C - Crucial,43.65081511384007,-79.49282765195733,Fail to protect food from contamination or adulteration - Sec. 26(1) 
